screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0101,30308581,Descemet's Membrane Biomimetic Microtopography Differentiates Human Mesenchymal Stem Cells Into Corneal Endothelial-Like Cells.,"PURPOSE: Loss of corneal endothelial cells (CECs) bears disastrous consequences for the patient, including corneal clouding and blindness. Corneal transplantation is currently the only therapy for severe corneal disorders. However, the worldwide shortages of corneal donor material generate a strong demand for personalized stem cell-based alternative therapies. Because human mesenchymal stem cells are known to be sensitive to their mechanical environments, we investigated the mechanotransductive potential of Descemet membrane-like microtopography (DLT) to differentiate human mesenchymal stem cells into CEC-like cells. METHODS: Master molds with inverted DLT were produced by 2-photon lithography (2-PL). To measure the mechanotransductive potential of DLT, mesenchymal stem cells were cultivated on silicone or collagen imprints with DLT. Changes in morphology were imaged, and changes in gene expression of CEC typical genes such as zonula occludens (ZO-1), sodium/potassium (Na/K)-ATPase, paired-like homeodomain 2 (PITX2), and collagen 8 (COL-8) were measured with real-time polymerase chain reaction. At least immunofluorescence analysis has been conducted to confirm gene data on the protein level. RESULTS: Adhesion of MSCs to DLT molded in silicone and particularly in collagen initiates polygonal morphology and monolayer formation and enhances not only transcription of CEC typical genes such as ZO-1, Na/K-ATPase, PITX2, and COL-8 but also expression of the corresponding proteins. CONCLUSIONS: Artificial reproduction of Descemet membrane with respect to topography and similar stiffness offers a potential innovative way to bioengineer a functional CEC monolayer from autologous stem cells.",2019,Cornea,10.1097/ICO.0000000000001765,C4_endothelium,1,,,,,
PUBMED_0102,30318740,Impact of donor tissue diameter on postoperative central endothelial cell density in Descemet Membrane Endothelial Keratoplasty.,"PURPOSE: To assess the effect of donor tissue diameter in Descemet Membrane Endothelial Keratoplasty (DMEK) on postoperative endothelial cell density (ECD) mainly in Fuchs Endothelial Corneal Dystrophy (FECD) patients. METHODS: Retrospective review of 693 consecutive DMEK surgeries from the prospective Cologne DMEK database performed between 07/2011 and 07/2016 at the Department of Ophthalmology, University of Cologne. Eight- versus ten-millimetre large donor DMEK grafts of two different surgeons using identical surgical techniques were compared. RESULTS: A total of 693 consecutive DMEK surgeries were included. Two groups (8 versus 10 mm DMEK graft diameter) were compared: 23% of eyes received 8-mm grafts (group 1, n = 160) and 77% 10-mm grafts (group 2, n = 533). Mean preoperative ECD (±SD) of donor tissue was 2736 ± 224 cells/mm(2) in group 1 and 2714 ± 232 in group 2. Group 1 showed a mean ECD of 1740 ± 439 cells/mm(2) (mean ± SD; n = 67) 12 months after DMEK compared to 1664 ± 404 cells/mm(2) (mean ± SD; n = 344) in group 2. The difference between the 6- and 12-month ECD of both groups was not significant (p = 0.675; p = 0.161). Total decrease in ECD 6- and 12-months postoperatively was 38 ± 14 (n = 128) and 36 ± 16% in group 1 (n = 66) versus 37 ± 15% (n = 398) and 38 ± 15% in group 2 (n = 342; p = 0.414; p = 0.198, respectively). CONCLUSION: Our data suggest that postoperative central endothelial cell density is not significantly associated with DMEK graft diameters in the range of 8-10 mm in cases with healthy peripheral host endothelium (such as FECD).",2019,Acta ophthalmologica,10.1111/aos.13943,C4_endothelium,1,,,,,
PUBMED_0103,30319302,Changes in the morphology of corneal endothelial cells in young myopic adults after 6 months of wearing soft contact lenses: a Malaysian perspective.,"PURPOSE: Soft contact lens wear is most frequently associated with morphologic changes in corneal endothelial cells, but the data are scarce in Asians. This study aimed to evaluate changes in corneal endothelial cell morphology after 6 months of wearing soft hydrogel contact lenses (SH) in young myopic adults living in Kuala Lumpur. PATIENTS AND METHODS: Forty-eight subjects were included in the study, 24 were fitted with SH contact lenses (A) and the rest were prescribed with glasses (B). Refraction was conducted subjectively and standard contact lens fitting protocol was followed. Corneal endothelial cell morphology (endothelial cell density, ECD; coefficient of variation, COV; cells' hexagonality, HEX; and central corneal thickness, CCT) was evaluated using specular microscope. Data were collected at baseline and after 6 months of lens wear. RESULTS: Mean age of all subjects was 21.23±1.30 years. All results are shown at baseline and 6 months, respectively. Mean refraction for A was -2.16±0.97 diopter sphere (DS) and -2.05±1.03 DS (P=0.49); for B was -2.72±1.51 DS and -2.73±1.51 DS (P=0.58). Mean ECD (cell/mm(2)) for A: 3104.19±237.30 and 3107.23±237.51 (P=0.07); for B: 3011.56±227.95 and 2983.83±244.55 (P=0.33). COV (%) for A: 46.52±8.63 and 48.53±10.65 (P=0.06); for B: 46.93±9.31 and 46.14±10.65 (P=0.88). HEX (%) for A: 46.21±10.12 and 45.15±10.01 (P=0.08); for B: 46.21±10.12 and 45.15±10.01 (P=0.12). CCT (µm) for A: 520.33±0.04 and 525.70±0.05 (P=0.41); for B: 532.00±0.04 µm and 530.00±0.05 µm (P=0.40). CONCLUSION: This study found no significant change in corneal endothelial cell morphology after 6 months of wearing SH contact lenses. This is probably due to better oxygen permeability of the contact lens material, good compliance, and short wearing period.",2018,Clinical optometry,10.2147/OPTO.S172272,C4_endothelium,1,,,,,
PUBMED_0104,30323996,Universal Corneal Epithelial-Like Cells Derived from Human Embryonic Stem Cells for Cellularization of a Corneal Scaffold.,"PURPOSE: We generated universal corneal epithelial cells (CEC) from human embryonic stem cells (hESC) by genetically removing human leukocyte antigens (HLA) class I from the cell surface. METHODS: The serum-free, growth factor-free, and defined medium E6 was used to differentiate hESC to CEC. Decellularized murine corneas were recellularized with hESC-derived CEC. Using CRISPR/Cas9, β-2-microglobulin (B2M) was deleted in hESC to block the assembly of HLA class-I antigens on the cell surface to generate B2M (-/-) CEC. RESULTS: E6 alone was sufficient to allow hESC differentiation to CEC. A time-course analysis of the global gene expression of the differentiating cells indicates that the differentiation closely resembles the corneal development in vivo. The hESC-CEC were highly proliferative, and could form multilayer epithelium in decellularized murine cornea, retain its transparency, and form intact tight junctions on its surface. As reported before, B2M knockout led to the absence of HLA class-I on the cell surface of hESC and subsequently derived CEC following stimulation with inflammatory factors. Moreover, B2M (-/-) CEC, following transplantation into mouse eyes, caused less T-cell infiltration in the limbal region of the eye than the wild-type control. CONCLUSIONS: CEC can be derived from hESC via a novel and simple protocol free of any proteins, hESC-CEC seeded on decellularized animal cornea form tight junctions and allow light transmittance, and B2M (-/-) CEC are hypoimmunogenic both in vitro and in vivo. TRANSLATIONAL RELEVANCE: B2M (-/-) hESC-CEC can be an unlimited and universal therapy for corneal repair in patients of any HLA type.",2018,Translational vision science & technology,10.1167/tvst.7.5.23,A3_epithelium_limbus;D3_full_thickness_multilayer,2,,,,,
PUBMED_0105,30337966,Evaluation of an Improved Chitosan Scaffold Cross-Linked With Polyvinyl Alcohol and Amine Coupling Through 1-Ethyl-3-(3-Dimethyl Aminopropyl)-Carbodiimide (EDC) and 2 N-Hydroxysuccinimide (NHS) for Corneal Applications.,"BACKGROUND: Corneal blindness resulting from various medical conditions affects millions worldwide. The rapid developing tissue engineering field offers design of a scaffold with mechanical properties and transparency similar to that of the natural cornea. AIM: The present study aimed at to prepare and investigate the properties of PVA/chitosan blended scaffold by further cross-linking with 1-Ethyl-3-(3-dimethyl aminopropyl)-carbodiimide (EDC) and 2 N-Hydroxysuccinimide (NHS) as potential in vitro carrier for human limbal stem cells delivery. MATERIAL AND METHODS: Acetic acid dissolved chitosan was added to PVA solution, uniformly mixed with a homogenizer until the mixture was in a colloidal state, followed by H(2)SO(4) and formaldehyde added and the sample was allowed to cool, subsequently it was poured into a tube and heated in an oven at 60°C for 50 minutes. Finally, samples were soaked in a cross-linking bath with EDC, NHS and NaOH in H(2)O/EtOH for 24 h consecutively stirred to cross-link the polymeric chains, reduce degradation. After soaking in the bath, the samples were carefully washed with 2% glycine aqueous solution several times to remove the remaining amount of cross-linkers, followed by washed with water to remove residual agents. Later the cross-linked scaffold subjected for various characterization and biological experiments. RESULTS: After viscosity measurement, the scaffold was observed by Fourier transform infrared (FT-IR). The water absorbency of PVA/Chitosan was increased 361% by swelling. Compression testing demonstrated that by increasing the amount of chitosan, the strength of the scaffold could be increased to 16×10-1 MPa. Our degradation results revealed by mass loss using equation shows that scaffold degraded gradually imply slow degradation. In vitro tests showed good cell proliferation and growth in the scaffold. Our assay results confirmed that the membrane could increase the cells adhesion and growth on the substrate. CONCLUSION: Hence, we strongly believe the use of this improved PVA/chitosan scaffold has potential to cut down the disadvantages of the human amniotic membrane (HAM) for corneal epithelium in ocular surface surgery and greater mechanical strength in future after successful experimentation with clinical trials.",2018,Open access Macedonian journal of medical sciences,10.3889/oamjms.2018.322,A3_epithelium_limbus,1,,,,,
PUBMED_0106,30339045,Evaluation of the Suitability of Biocompatible Carriers as Artificial Transplants Using Cultured Porcine Corneal Endothelial Cells.,"Purpose/Aim: Evaluating the suitability of bioengineered collagen sheets and human anterior lens capsules (HALCs) as carriers for cultivated porcine corneal endothelial cells (pCECs) and in vitro assessment of the cell-carrier sheets as tissue-engineered grafts for Descemet membrane endothelial keratoplasty (DMEK). MATERIALS AND METHODS: pCECs were isolated, cultured up to P2 and seeded onto LinkCell™ bioengineered matrices of 20 µm (LK20) or 100 µm (LK100) thickness, and on HALC. During expansion, pCEC viability and morphology were assessed by light microscopy. ZO-1 and Na(+)/K(+)-ATPase expression was investigated by immunohistochemistry. Biomechanical properties of pCEC-carrier constructs were evaluated by simulating DMEK surgery in vitro using an artificial anterior chamber (AC) and a human donor cornea without Descemet membrane (DM). RESULTS: During in vitro expansion, cultured pCECs retained their proliferative capacity, as shown by the positive staining for proliferative marker Ki67, and a high cell viability rate (96 ± 5%). pCECs seeded on all carriers formed a monolayer of hexagonal, tightly packed cells that expressed ZO-1 and Na(+)/K(+)-ATPase. During in vitro surgery, pCEC-LK20 and pCEC-LK100 constructs were handled like Descemet stripping endothelial keratoplasty (DSEK) grafts, i.e. folded like a ""taco"" for insertion because of challenges related to rolling and sticking of the grafts in the injector. pCEC-HALC constructs behaved similar to the DMEK reference model during implantation and unfolding in the artificial AC, showing good adhesion to the bare stroma. CONCLUSIONS: In vitro DMEK surgery showed HALC as the most suitable carrier for cultivated pCECs with good intraoperative graft handling. LK20 carrier showed good biocompatibility, but required a DSEK-adapted surgical protocol. Both carriers might be notional candidates for potential future clinical applications.",2019,Current eye research,10.1080/02713683.2018.1536215,C4_endothelium;D3_full_thickness_multilayer,2,,,,,
PUBMED_0107,30339062,Predictive Factors for Clinical Outcomes after Primary Descemet's Membrane Endothelial Keratoplasty for Fuchs' Endothelial Dystrophy.,"PURPOSE: The purpose of this study is to identify predictors for the best-corrected visual acuity (BCVA), central corneal thickness (CCT), and the endothelial cell density (ECD) after primary Descemet's membrane endothelial keratoplasty (DMEK). METHODS: In a prospective observational study, 108 eyes with Fuchs' endothelial dystrophy underwent a primary DMEK. Preoperative data, histologic parameters from host's Descemet's membrane, and follow-up data of the first eye were analyzed in regard to BCVA, CCT, and ECD, 12 months after surgery. RESULTS: Overall, 12 months postoperative, the BCVA improved to 0.11 ± 0.11 logMAR, the CCT declined to 529 ± 42 µm, and the ECD measured 1675 ± 418 cells/mm(2). A significant influence of the preoperative CCT on postoperative BCVAs and CCTs was observed (r = 0.299, p = 0.014 and r = 0.507, p < 0.001, respectively). Especially eyes with a CCT <625 µm demonstrated a better BCVA (0.05 ± 0.07 logMAR) than eyes with a CCT ≥625 µm (0.13 ± 0.11 logMAR, p = 0.002). Furthermore, the identification of eyes with an early visual restitution was possible by considering follow-up data of the first eye. A preoperative CCT ≥625 µm was also sensitive to identify eyes with a persistent corneal swelling. The anterior banded layer thickness, which was obtained histologically, correlated to the preoperative CCT and the frequency of graft detachments (r = 0.601, p = 0.023 and r = 0.652, p = 0.041, respectively). Furthermore, a graft's baseline ECD ≤2100 cells/mm(2) was found to be a risk factor for an ECD deterioration under 1000 cells/mm(2) (1.8% vs. 15.8%, p = 0.020). CONCLUSIONS: Simple clinical parameters, such as the preoperative CCT, the course of visual restitution of the first eye, and the graft's baseline ECD, are efficient predictors for relevant outcome parameters after DMEK and therefore may be used for stratification. Furthermore, our findings indicate that a DMEK should be performed in eyes with Fuchs' endothelial corneal dystrophy, if possible, before the CCT exceeds 625 µm to maintain good clinical results.",2019,Current eye research,10.1080/02713683.2018.1538459,C4_endothelium,1,,,,,
PUBMED_0108,30346342,Postoperative Repositioning of Inverted Descemet Membrane Endothelial Keratoplasty Grafts.,"PURPOSE: To present 4 cases of postoperative repositioning of inverted grafts after Descemet membrane endothelial keratoplasty (DMEK). METHODS: Retrospective case reports of 4 patients presenting with subtotal to total graft detachment after DMEK, most probably owing to upside-down graft positioning. Graft repositioning was performed 1 to 14 days after initial DMEK surgery. In 3 cases (cases 1, 3, and 4), repositioning was performed without removing the graft from the anterior chamber (AC), whereas for case 2, the graft had to be removed from the AC to attain correct graft orientation. RESULTS: In all 4 cases, the initially upside-down DMEK grafts could be successfully repositioned postoperatively. Three cases showed complete graft attachment after graft repositioning with clear corneas until the last available follow-up. One case manifested a persistent central detachment with central corneal edema, eventually requiring re-DMEK. Endothelial cell density decreased from 2800 cells/mm preoperatively to 2373 cells/mm at 2 years postoperatively for case 1 and from 2600 to 600 cells/mm at 6 months postoperatively for case 2. Case 3 showed a clear cornea until the last available follow-up at 1 year postoperatively. CONCLUSIONS: In cases of upside-down grafts after DMEK, attempting to reposition the graft, with or without removing the graft from the AC, may be a cost- and tissue-efficient alternative before converting to re-DMEK.",2019,Cornea,10.1097/ICO.0000000000001796,C4_endothelium,1,,,,,
PUBMED_0109,30346343,Influence of Intraoperative Air Tamponade Time on Graft Adherence in Descemet Membrane Endothelial Keratoplasty.,"PURPOSE: To study the influence of different intraoperative air tamponade times on graft adherence after Descemet membrane endothelial keratoplasty (DMEK). METHODS: In this interventional case series, we evaluated 117 eyes with Fuchs endothelial corneal dystrophy (FECD) that underwent DMEK using intraoperative air tamponade times of 60 minutes (group I; n = 39), 45 minutes (group II; n = 39), or 30 minutes (group III; n = 39). At 1 and 6 months postoperatively, graft adherence status, endothelial cell density, central pachymetry, and postoperative complications were recorded. RESULTS: At 1 month, 19 of the 117 eyes (16.2%) showed a clinically significant detachment (>1/3 of the graft surface area and affecting visual axis): 6 eyes in group I (15.4%), 5 eyes in group II (12.8%), and 8 eyes in group III (20.5%) (P = 0.82). A minor detachment (<1/3 of the graft surface area and not affecting visual axis) was observed in 6 eyes in group I (15.4%), in 7 eyes in group II (17.9%), and in 4 eyes in group III (10.3%) (P = 0.82). The overall rebubbling rate was 11%, with no difference among the groups (P = 0.07). Mean endothelial cell density decrease at 6 months was 41% (±17%) (P = 0.56), whereas mean central pachymetry decreased by 23 (±10) % (P = 0.77), with no differences between the groups. CONCLUSIONS: The incidence of graft detachment after DMEK for FECD did not differ between the eyes that had a 60-, 45-, or 30-minute intraoperative air tamponade. Reducing the intraoperative air tamponade time to 30 minutes may be considered for DMEK in eyes with uncomplicated FECD.",2019,Cornea,10.1097/ICO.0000000000001795,C4_endothelium,1,,,,,
PUBMED_0110,30357138,Treatment of dry eye by intracanalicular injection of a thermosensitive chitosan-based hydrogel: evaluation of biosafety and availability.,"Chitosan has been increasingly considered for the design of implant materials in the field of translational medicine. However, implant properties addressing the complexity of the desired tissue still need to be developed. The focus of this study lies in the evaluation of a thermosensitive chitosan-based hydrogel for intracanalicular injection. Hydroxybutyl chitosan (HBC) solution was prepared, and its cytocompatibility was investigated by the CCK-8 assay using primary human corneal epithelial cells (HCEpiCs). Minimal cytotoxicity was seen in cultures with the HBC-extracting solution at a concentration of 0.2 g ml-1 for up to 72 h incubation. The biocompatibility and effectiveness, based on both a rabbit model and a human pilot study, were evaluated anatomically and functionally. The flow flux significantly decreased after HBC injection, with 76.9% of the flow flux occurring 10 min after HBC injection. Tear secretion significantly improved in the rabbit model. The density of PAS-positive cells gradually increased in the animal model. Various clinical indicators, which include the ocular surface disease index (OSDI) and tear break up time, have been improved greatly. Thermosensitivity promotes greater suitability for HBC intracanalicular injection to obstruct the lacrimal drainage system at body temperature. These results demonstrate that the thermosensitive chitosan-based hydrogel is suitable as a liquid plug for tear flow blockage and thus represents a promising candidate for translational medicine.",2018,Biomaterials science,10.1039/c8bm01047a,A3_epithelium_limbus,1,,,,,
