screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0801,39072516,Demographic Data and Trends in Use of Amniotic Membrane Transplant During the Past Decade at a Tertiary Eye Center.,,2024,Experimental and clinical transplantation : official journal of the Middle East Society for Organ Transplantation,10.6002/ect.2023.0254,A3_epithelium_limbus,1,,,,,
PUBMED_0802,39075142,A novel tissue-engineered corneal epithelium based on ultra-thin amniotic membrane and mesenchymal stem cells.,,2024,Scientific reports,10.1038/s41598-024-68219-8,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,,,,,
PUBMED_0803,39093770,Poor intraoperative visibility and postoperative astigmatism associated with trabecular micro-bypass stent for corneal dystrophy: A case report.,,2024,Medicine,10.1097/MD.0000000000039211,C4_endothelium,1,,,,,
PUBMED_0804,39096155,Fabrication of GelMA - Agarose Based 3D Bioprinted Photocurable Hydrogel with In Vitro Cytocompatibility and Cells Mirroring Natural Keratocytes for Corneal Stromal Regeneration.,,2024,Macromolecular bioscience,10.1002/mabi.202400136,B3_stroma;D3_full_thickness_multilayer,2,,,,,
PUBMED_0805,39101028,Oriented cellulose hydrogel: Directed tissue regeneration for reducing corneal leukoplakia and managing fungal corneal ulcers.,,2024,Bioactive materials,10.1016/j.bioactmat.2024.07.008,B3_stroma;D3_full_thickness_multilayer,2,,,,,
PUBMED_0806,39106436,"In Situ-Forming, Bioorthogonally Cross-linked, Nanocluster-Reinforced Hydrogel for the Regeneration of Corneal Defects.",,2024,ACS nano,10.1021/acsnano.4c02345,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0807,39113726,Comparative study on corneal epithelium healing: effects of crosslinked hyaluronic acid and amniotic membrane extract eye drops in rats.,,2024,Frontiers in veterinary science,10.3389/fvets.2024.1415658,A3_epithelium_limbus,1,,,,,
PUBMED_0808,39139547,An in vitro 3-dimensional Collagen-based Corneal Construct with Innervation Using Human Corneal Cell Lines.,,2024,Ophthalmology science,10.1016/j.xops.2024.100544,D3_full_thickness_multilayer,1,,,,,
PUBMED_0809,39151772,The effect of platelet-rich plasma and sodium alginate hydrogel on corneal wound healing after corneal alkali burns in rats with computer-assisted anterior segment optical coherence tomography image analysis.,,2024,Experimental eye research,10.1016/j.exer.2024.110044,A3_epithelium_limbus,1,,,,,
PUBMED_0810,39151870,Development of an in-situ forming collagen-based hydrogel as a regenerative bioadhesive for corneal perforations.,,2024,International journal of biological macromolecules,10.1016/j.ijbiomac.2024.134761,B3_stroma,1,,,,,
PUBMED_0811,39163460,Superior Keratoconus.,,2026,,,B3_stroma,1,,,,,
PUBMED_0812,39169887,Granular polyrotaxane microgels as injectable hydrogels for corneal tissue regeneration.,,2024,Biomaterials science,10.1039/d4bm00409d,B3_stroma;D3_full_thickness_multilayer,2,,,,,
