screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0501,34971485,"Canine endotheliitis: Clinical characteristics, advanced imaging features, and treatment.",,2022,Veterinary ophthalmology,10.1111/vop.12967,C4_endothelium,1,,,,,
PUBMED_0502,34976970,A Liquid Hydrogel to Restore Long Term Corneal Integrity After Perforating and Non-Perforating Trauma in Feline Eyes.,,2021,Frontiers in bioengineering and biotechnology,10.3389/fbioe.2021.773294,B3_stroma,1,,,,,
PUBMED_0503,34993214,Ultrastructural Analysis of Rehydrated Human Donor Corneas After Air-Drying and Dissection by Femtosecond Laser.,,2021,Frontiers in medicine,10.3389/fmed.2021.787937,B3_stroma,1,,,,,
PUBMED_0504,35000055,Descemet membrane endothelial keratoplasty: analysis of clinical outcomes of patients with 8-10 years follow-up.,,2022,International ophthalmology,10.1007/s10792-021-02176-3,C4_endothelium,1,,,,,
PUBMED_0505,35002638,"The Functional Anatomy of the Cornea and Anterior Chamber in Lampreys: Insights From the Pouched Lamprey, Geotria australis (Geotriidae, Agnatha).",,2021,Frontiers in neuroanatomy,10.3389/fnana.2021.786729,B3_stroma,1,,,,,
PUBMED_0506,35006715,Photo-cross-linked Gelatin Glycidyl Methacrylate/N-Vinylpyrrolidone Copolymeric Hydrogel with Tunable Mechanical Properties for Ocular Tissue Engineering Applications.,,2021,ACS applied bio materials,10.1021/acsabm.1c00905,D3_full_thickness_multilayer,1,,,,,
PUBMED_0507,35006734,Tuning Electrospun Substrate Stiffness for the Fabrication of a Biomimetic Amniotic Membrane Substitute for Corneal Healing.,,2021,ACS applied bio materials,10.1021/acsabm.1c00436,A3_epithelium_limbus,1,,,,,
PUBMED_0508,35006959,Thickening of Ectatic Cornea through Regeneration Using Decellularized Corneal Matrix Injectable Hydrogel: A Strategic Advancement to Mitigate Corneal Ectasia.,,2021,ACS applied bio materials,10.1021/acsabm.1c00821,B3_stroma,1,,,,,
PUBMED_0509,35007519,"Effect of travoprost, latanoprost and bimatoprost PGF2α treatments on the biomechanical properties of in-vivo rabbit cornea.",,2022,Experimental eye research,10.1016/j.exer.2022.108920,B3_stroma,1,,,,,
PUBMED_0510,35007520,Direct oral mucosal epithelial transplantation supplies stem cells and promotes corneal wound healing to treat refractory persistent corneal epithelial defects.,,2022,Experimental eye research,10.1016/j.exer.2022.108934,A3_epithelium_limbus,1,,,,,
PUBMED_0511,35011740,Isolation and Propagation of Human Corneal Stromal Keratocytes for Tissue Engineering and Cell Therapy.,,2022,Cells,10.3390/cells11010178,B3_stroma,1,,,,,
PUBMED_0512,35014304,Prevention of Corneal Myofibroblastic Differentiation In Vitro Using a Biomimetic ECM Hydrogel for Corneal Tissue Regeneration.,,2021,ACS applied bio materials,10.1021/acsabm.0c01112,B3_stroma,1,,,,,
PUBMED_0513,35019286,Fiber Diameter Differentially Regulates Function of Retinal Pigment and Corneal Epithelial Cells on Nanofibrous Tissue Scaffolds.,,2020,ACS applied bio materials,10.1021/acsabm.9b00897,A3_epithelium_limbus,1,,,,,
PUBMED_0514,35020537,Epithelial Basement Membrane Regeneration After PRK-Induced Epithelial-Stromal Injury in Rabbits: Fibrotic Versus Non-fibrotic Corneal Healing.,,2022,"Journal of refractive surgery (Thorofare, N.J. : 1995)",10.3928/1081597X-20211007-02,B3_stroma,1,,,,,
PUBMED_0515,35020979,Limbal Bio-Engineered Tissue Employing 3D Nanofiber-Aerogel Scaffold to Facilitate LSCs Growth and Migration.,,2022,Macromolecular bioscience,10.1002/mabi.202100441,A3_epithelium_limbus,1,,,,,
PUBMED_0516,35021320,Mechanical and Optical Properties of Reinforced Collagen Membranes for Corneal Regeneration through Polyrotaxane Cross-Linking.,,2019,ACS applied bio materials,10.1021/acsabm.9b00464,B3_stroma,1,,,,,
PUBMED_0517,35031282,Decorin regulates collagen fibrillogenesis during corneal wound healing in mouse in vivo.,,2022,Experimental eye research,10.1016/j.exer.2022.108933,B3_stroma,1,,,,,
