screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0901,40049492,Bioprinting of transparent and adhesive corneal patches: Integrating photo-crosslinkable dopamine-conjugated silk fibroin and decellularized cornea matrix for sutureless tissue integration and regeneration.,"Corneal injuries, a leading cause of visual impairment, are traditionally addressed through tissue transplantation. However, challenges such as donor shortages, graft rejection, and complications from suturing often limit their effectiveness. Current corneal adhesives frequently fall short in both adhesion strength and biocompatibility. We present an innovative solution: a photocurable hydrogel that integrates dopamine-conjugated methacrylated silk fibroin (d-MSF) with a decellularized corneal matrix (DCM). This hydrogel combines advanced materials to create a bioadhesive system that offers superior adhesion inspired by mussel adhesion and mimics the native tissue environment. FTIR and NMR analyses confirm that our conjugation process prevents unwanted beta-sheet aggregation, ensuring both stability and transparency. The hydrogel demonstrates excellent rheological properties, including enhanced shear-thinning and impressive shear and creep recovery, making it highly suitable for extrusion-based bioprinting. We successfully bioprinted a bilayer corneal patch, featuring a concentric ring of d-MSF as the first layer, overlaid with a second layer of DCM. The implants exhibit strong tissue adhesion, with an adhesion strength of 85 ± 5.6 KPa, and Young's modulus of 0.48 ± 0.064 MPa, ensuring excellent structural integrity. This results in a highly transparent (>80 %) and functional adhesive corneal patch. This advancement offers a promising, biocompatible alternative to traditional keratoprostheses, advancing corneal repair technology.",2025,International journal of biological macromolecules,10.1016/j.ijbiomac.2025.141761,D3_full_thickness_multilayer,1,,,,,
PUBMED_0902,40061375,The influence of amniotic membrane proteins on corneal regeneration when delivered directly or using hydrogel platforms.,"BACKGROUND/AIMS: Chemical burns to the eye cause extensive ocular surface damage, often resulting in permanent visual impairment. The amniotic membrane (AM), with its regenerative properties, has shown great potential in treating such injuries. Recent innovations, including hydrogel-based delivery systems, have been developed to improve drug retention and promote corneal healing. This study aimed to evaluate whether hydrogels loaded with proteins from human AM could enhance corneal wound healing effectively. METHODS: Alkaline burns (8 mm diameter) were induced in the cornea of anesthetized male New Zealand White rabbits (n = 44) by placing filter paper soaked in 1M NaOH on them for 60 s. After rinsed the corneas immediately with a balanced salt solution, the wounds then received: (1) no treatment; (2) AM transplantation; or (3) a dynamic hyaluronic acid hydrogel based on gold thiolate loaded with an AM protein extract (AME); or (4) a physically cross-linked ocular hydrogel insert loaded with the same AME. The contralateral uninjured eye served as a control. The wound area and proportion of healed corneas was assessed in microphotographs. In addition, corneal histology was evaluated by hematoxylin-eosin and Masson's trichrome staining, examining epithelial and stromal thickness, the endothelial layer, and inflammatory infiltration in the early (day 2) and late (day 28) phases of healing. RESULTS: There was more frequent corneal wound closure in animals treated with the hydrogels (treatments 3 and 4) on day 14 (44.4 and 55.5%, respectively) than in the untreated controls (33.3%). Histologically, abnormal re-epithelialization and altered epithelial junctions were observed, with no significant differences in epithelial thickness. Endothelial damage correlated with significant thinning (p = 0.001), with treatments 2 and 3 producing significant differences in the inflammatory infiltrate (p = 0.01). CONCLUSION: Applying new biocompatible hydrogels to the ocular surface that release AM proteins may help close corneal wounds caused by caustic burns. The aggressive nature of burns hinders the detection of differences in the wound area between treatments 28 days after injury. However, improving the adhesion of a solid hydrogel to the mucosa of the ocular surface could enhance these outcomes by keeping the implant in contact with the wound for a longer period.",2025,Frontiers in medicine,10.3389/fmed.2025.1498319,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0903,40079491,In Vitro Evaluation of Gelatin-Based Hydrogels as Potential Fillers for Corneal Wounds.,"Corneal persistent epithelial defects are common ophthalmic injuries that can cause significant visual and structural damage. While diagnosis is straightforward, treatment remains challenging. Noninvasive therapies like eye drops are preferred, but severe neurotrophic keratopathy may require surgical interventions. This study explores gelatin-based hydrogels as noninvasive alternatives for corneal repair. Four photo-cross-linkable hydrogels with gelatin and riboflavin phosphate (RFP) were evaluated: a control and variants incorporating 2.5% dextran (D), 0.4% hyaluronic acid (HA), or 1% methylcellulose (MC). In vitro assessments included physicochemical properties, biocompatibility, and release kinetics alongside ex vivo wound healing assays. The gelatin-RFP hydrogel maintained corneal transparency, while additives reduced it. Dextran slowed compound release, and HA and MC reduced the release rate of larger molecules. All hydrogels showed excellent biocompatibility, and ex vivo models confirmed re-epithelialization, though slower than controls. The unmodified gelatin-RFP hydrogel demonstrated the best potential for corneal tissue engineering, supporting its future clinical translation.",2025,Biomacromolecules,10.1021/acs.biomac.4c01759,A3_epithelium_limbus,1,,,,,
PUBMED_0904,40083774,In situ UNIversal Orthogonal Network (UNION) bioink deposition for direct delivery of corneal stromal stem cells to corneal wounds.,"The scarcity of human donor corneal graft tissue worldwide available for corneal transplantation necessitates the development of alternative therapeutic strategies for treating patients with corneal blindness. Corneal stromal stem cells (CSSCs) have the potential to address this global shortage by allowing a single donor cornea to treat multiple patients. To directly deliver CSSCs to corneal defects within an engineered biomatrix, we developed a UNIversal Orthogonal Network (UNION) collagen bioink that crosslinks in situ with a bioorthogonal, covalent chemistry. This cell-gel therapy is optically transparent, stable against contraction forces exerted by CSSCs, and permissive to the efficient growth of corneal epithelial cells. Furthermore, CSSCs remain viable within the UNION collagen gel precursor solution under standard storage and transportation conditions. This approach promoted corneal transparency and re-epithelialization in a rabbit anterior lamellar keratoplasty model, indicating that the UNION collagen bioink serves effectively as an in situ-forming, suture-free therapy for delivering CSSCs to corneal wounds.",2025,Bioactive materials,10.1016/j.bioactmat.2025.02.009,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0905,40145466,"Preclinical Testing of 3D Printed, Cell Loaded Hydrogel Based Corneal Substitutes on Rabbit Model.","Many people lose their vision due to corneal stroma injuries of the eye and the golden solution is transplantation of allografts from donors. Unfortunately, the limited availability of donor tissue, risk of disease transmission, and immune rejection are serious handicaps. However, implants made of biomaterials can be used as substitutes. In this study, cell-loaded and cell-free, methacrylated gelatin (GelMA) implants are 3D printed and tested under in vitro conditions. The samples are physically characterized for their printability, equilibrium water content, compressive mechanical strength, and transparency; they retained 60%-80% of light transmission in the visible region as in the native corneas. In brief, they are suitable for further testing. Then cell loaded samples are tested in vivo on New Zealand white rabbits for 90 days. In the in vivo tests, these cell loaded, disk shaped implants are almost completely degraded and allowed reorganization of the tissue forming at the implantation site. Also, the immune response initially observed decreased in time and by the end of 90 days the tissue regained its normal, healthy architecture with multilayered, non-keratinized epithelium. It can be concluded that the implants developed in this study are promising for clinical use in corneal stroma recovery.",2025,Macromolecular bioscience,10.1002/mabi.202400595,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,,,,,
PUBMED_0906,40149974,Efficient Fabrication of Human Corneal Stromal Cell Spheroids and Promoting Cell Stemness Based on 3D-Printed Derived PDMS Microwell Platform.,"Spherical culture could promote the plasticity and stemness of human corneal stromal cells (hCSCs). Here, we introduce a novel three-dimensional (3D) cell culture system based on a polydimethylsiloxane (PDMS) microwell platform composed of many V-bottom microcavities to generate human corneal stromal cell spheroids and promote cell stemness. We isolated hCSCs from SMILE-derived lenticules and maintained their physiological phenotype by culturing them in a medium supplemented with human corneal stromal extract (hCSE). Utilizing a PDMS microwell platform fabricated through 3D printing technology, we successfully generated 3D corneal stromal cell spheroids (3D-CSC) with uniform size and stable structure, exhibiting increased expression of pluripotency factors, including OCT4, NANOG, SOX2, KLF4, and PAX6. Furthermore, the iPS supernatant of E8-conditioned medium (E8-CM) significantly enhanced the stemness properties of these cells. RNA sequencing and proteomics analyses revealed that 3D-CSCs exhibited superior proliferation, differentiation, cell adhesion, migration, and neurogenesis compared to traditional monolayer cultures, underscoring the role of biophysical cues in promoting hCSCs stemness. In summary, this study presents an effective 3D cell culture platform that mimics the in vivo microenvironment, facilitating the enhancement of stemness properties and providing valuable insights into corneal tissue engineering and regenerative medicine, particularly for treating corneal opacities and diseases.",2025,Biomolecules,10.3390/biom15030438,D3_full_thickness_multilayer,1,,,,,
PUBMED_0907,40159843,Photocurable Dual-Network Hydrogels Based on Natural Polymers for Sutureless Repair of Large Corneal Defects.,"Corneal transplantation remains the prevailing treatment for corneal defects, which is always restricted by donor shortages and numerous postoperative complications accompanying suturing. Photocurable hydrogels have emerged as alternative therapeutic strategies for the repair of corneal defects, but most hydrogels focus on repairing focal corneal defects and still suffer from low transparency and poor mechanical properties. Herein, photocurable hydrogel GelMA/OCS composed of gelatin methacryloyl (GelMA) and oxidized chondroitin sulfate (OCS) is developed for sutureless repair of large corneal defects (6 mm). This injectable hybridized hydrogel demonstrates excellent transparency, low swelling rate, enhanced mechanical properties, and superior adhesion properties. In vitro experiments reveal that GelMA/OCS hydrogel can support the proliferation and migration, and adhesion growth of human corneal epithelial cells (HCECs), demonstrating satisfactory cytocompatibility and cell affinity. In addition, GelMA/OCS hydrogel is capable of accurately filling the large corneal defects in rabbits and forming hydrogel grafts with smooth surfaces. Postoperative slit lamp, histological evaluation, and transcriptomic analysis reveal that GelMA/OCS hydrogel can significantly facilitate corneal re-epithelialization and the integration and reconstruction of stromal structures, as well as reduce inflammation responses and scar formation. Therefore, GelMA/OCS hydrogel may provide a promising alternative for the sutureless treatment of large corneal defects.",2025,"Small (Weinheim an der Bergstrasse, Germany)",10.1002/smll.202500150,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0908,40168696,Decellularized human amniotic member hydrogel promotes limbal stem cells proliferation.,"Allogeneic cultured limbal epithelial stem cell transplantation has shown variable clinical success in treating limbal stem cell deficiency, low success cases are likely due to insufficient stem cell quantity or functional impairment. In this study, we engineered a decellularized amniotic membrane hydrogel (dAM-gel) using a freeze-thaw protocol designed to retain extracellular matrix integrity. Post-processing, collagen content decreased modestly from 313.50 ± 27.89 μg/mg to 284.8 ± 14.82 μg/mg (P = 0.08), while glycosaminoglycan levels shifted from 7.20 ± 1.66 μg/mg to 6.28 ± 0.55 μg/mg (P = 0.27). Crucially, the protocol achieved near-complete DNA removal (7.41 ± 0.78 μg/mg vs. 0.14 ± 0.06 μg/mg) (P < 0.0001), ensuring minimal immunogenicity. Although the dAM-gel demonstrates limited gelation capacity at lower concentrations, it achieves robust gelation at 14 mg/ml, completing the process within 28.26 ± 1.21 minutes. Furthermore, dAM-gel facilitates the migration and proliferation of limbal stem cells, particularly p63 + cells, which are known to correlate with the success of clinical treatments. A plausible explanation for this phenomenon is that dAM-gel contains a high concentration of agrin, which facilitates the proliferation of limbal stem cells while preserving their stemness via the Yap1-cyclin D1 signaling pathway. In conclusion, dAM-gel derived from amniotic membrane presents therapeutic promise for treating limbal stem cell deficiency by enhancing the proliferation of limbal stem cells while maintaining their stem cell phenotype.",2025,"Colloids and surfaces. B, Biointerfaces",10.1016/j.colsurfb.2025.114656,A3_epithelium_limbus,1,,,,,
PUBMED_0909,40217636,Corneal Characteristics After Small-Diameter DMEK Graft for Fuchs Corneal Dystrophy-Long-Term Observation.,"Background/Objectives: This study aimed to evaluate long-term postoperative outcomes following the use of small-diameter grafts in Descemet Membrane Endothelial Keratoplasty (DMEK) procedures. Methods: Thirty-four eyes were evaluated after DMEK surgery. Best-corrected visual acuity (BCVA), endothelial cell density (ECD), endothelial cell loss (ECL), central corneal thickness (CCT), mean keratometry (MK), mean astigmatism (MA), astigmatism asymmetry (AA), and higher-order aberrations (HOA) were assessed at baseline and 12, 24 and 36 months after surgery using anterior segment swept-source OCT (CASIA2, Tomey, Japan). Results: BCVA gradually improved during the 12-month follow-up, after which the stabilisation of this parameter was documented. Compared with the donor values, the cumulative median ECL reached approximately 63.95% over 36 months. No significant changes in total keratometry between baseline recordings and 36-month data were observed. Total astigmatism power significantly decreased between baseline and the 12th month and subsequently between the 12th and 24th month, with consecutive stabilisation of astigmatism power from the 24th month to the 36th month of follow-up. Significant reductions in HOA were observed until the 12th month, followed by the stabilisation of these parameters. Conclusions: The use of smaller grafts in DMEK demonstrates high effectiveness in maintaining high visual and refractive quality while offering potential advantages in tissues.",2025,Journal of clinical medicine,10.3390/jcm14072185,C4_endothelium,1,,,,,
PUBMED_0910,40221533,Tissue engineered corneal endothelium transplantation in an ex vivo human cornea organ culture model.,"Transplantation of corneal tissue is the standard treatment for irreversible corneal endothelium decompensation by replacing the malfunctioning corneal endothelial cells and Descemet's membrane. However, this surgery depends on limited donor tissue supply. Thus, developing suitable alternatives for donor grafting material through a tissue engineering approach is needed to enable the transplantation of cultured endothelial cells to restore normal endothelial function. Here, we proposed using a plastic compressed collagen 3D matrix called Real Architecture For 3D Tissues (RAFT) as a scaffold for cell culture. The porcine cornea endothelial cells (PCECs) were seeded on RAFT to construct a tissue-engineered corneal endothelium. Then, the porcine cell-seeded-RAFT graft was transplanted onto a human cornea and maintained in an ex vivo organ culture model. The results showed that PCECs formed a high-density monolayer on RAFT expressing endothelial cell markers, ZO-1, Na/K ATPase and N-cadherin. More importantly, the cell-seeded RAFT transplantation successfully restored corneal endothelium function, drawing the thickness of endothelium-wounded cornea back to normal in two weeks of the ex vivo human cornea organ culture.",2025,Scientific reports,10.1038/s41598-025-96494-6,C4_endothelium,1,,,,,
