screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0701,37562438,Clinical Outcomes of Descemet Membrane Endothelial Keratoplasty Using a Preloaded Imported Graft.,"PURPOSE: Although the popularity of Descemet membrane endothelial keratoplasty (DMEK) is increased, there is still few clinical studies in Korea. In this study, we aimed to report the initial clinical outcomes of DMEK in patients followed up for more than 6 months. METHODS: A total of 96 eyes that underwent DMEK by a single surgeon for Fuchs endothelial corneal dystrophy, pseudophakic bullous keratopathy, or other indications were evaluated for best-corrected visual acuity (BCVA), endothelial cell density (ECD), central corneal thickness (CCT), postoperative complications, and graft survival. RESULTS: The postoperative BCVA significantly increased compared to the preoperative BCVA by 59.4% (1.00 ± 0.77 logarithm of the minimum angle of resolution vs. 0.67 ± 0.76 logarithm of the minimum angle of resolution, p &lt; 0.001). The average preoperative ECD was 754 ± 382 cells/mm2, increasing to 1,333 ± 562 cells/mm2 at 3 months (76.8%, p &lt; 0.001), 1,334 ± 632 cells/mm2 at 6 months (76.9%, p &lt; 0.001), 1,121 ± 474 cells/mm2 at 12 months (48.7%, p = 0.024), and 972 ± 458 cells/mm2 at 24 months postoperatively (28.9%, p = 0.445). Compared to 3 months, the ECD declined by 15.9% at 12 months (p = 0.009) and 27.1% at 24 months postoperatively (p = 0.158). The average CCT was 675 ± 113 μm preoperatively, decreasing to 581 ± 102, 574 ± 101, and 594 ± 94 μm at 6, 12, and 24 months after DMEK, respectively (p &lt; 0.001 between all follow-up time points). Allograft rejection was detected in three (3.1%) and 14 eyes (14.6%) underwent retransplantation at an average of 10.1 ± 8.4 months after DMEK. CONCLUSIONS: DMEK is promising for maintaining corneal clarity, low postoperative complication rates, and stable graft longevity.",2023,Korean journal of ophthalmology : KJO,10.3341/kjo.2023.0053,C4_endothelium,1,Exclude,General ophthalmology/no engineering content,endothelium,,"Corrected exclude: routine clinical/surgical keratoplasty, DMEK/DSAEK/DALK, imaging, outcome, or complication paper without clear biomaterial/scaffold/tissue-engineering construct relevance."
PUBMED_0702,37594449,Application of Noggin-Coated Electrospun Scaffold in Corneal Wound Healing.,"PURPOSE: The objective of this study is to develop and characterize electrospun corneal bandage infused with Noggin protein and evaluate its therapeutic potential in the treatment of superficial nonhealing corneal ulceration. METHODS: Electrospun nanofibrous scaffolds were created with different blend ratios of polycaprolactone and gelatin and coated with different concentrations of Noggin protein. Morphologic, mechanical, degradation, and surface chemistry of the developed scaffold was assessed. Biocompatibility of the developed scaffold with corneal epithelial cells was evaluated by looking at cell viability, proliferation, and immunostaining. In vitro wound healing in the presence of Noggin-coated scaffold was evaluated by measuring wound closure rate after scratch. RESULTS: Uniform nanofibrous scaffolds coated with Noggin were constructed through optimization of electrospinning parameters and demonstrated mechanical properties better than or similar to commercially available contact lenses used in corneal wound healing. In the presence of Noggin-coated scaffold, corneal epithelial cells showed higher proliferation and wound-healing rate. CONCLUSIONS: This Noggin-coated electrospun scaffold represents a step toward, expanding treatment options for patients with indolent corneal ulcers. TRANSLATIONAL RELEVANCE: In this study, the feasibility of Noggin-coated electrospun scaffold as a therapeutic for indolent corneal ulcer was evaluated. This study also provides a better perspective for understanding electrospun scaffolds as a tunable platform to infuse topical therapeutics and use as a corneal bandage.",2023,Translational vision science & technology,10.1167/tvst.12.8.15,A3_epithelium_limbus;D3_full_thickness_multilayer,2,Include,,epithelium_limbus,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0703,37600931,Preclinical evaluation of the safety and effectiveness of a new bioartificial cornea.,"Cross-linking agents are frequently used to restore corneal properties after decellularization, and it is especially important to select an appropriate method to avoid excessive cross-linking. In addition, how to promote wound healing and how to improve scar formation require further investigation. To ensure the safety and efficacy of animal-derived products, we designed bioartificial corneas (BACs) according to the criteria for Class III medical devices. Our BACs do not require cross-linking agents and increase mechanical strength via self-cross-linking of aldehyde-modified hyaluronic acid (AHA) and carboxymethyl chitosan (CMC) on the surface of decellularized porcine corneas (DPCs). The results showed that the BACs had good biocompatibility and transparency, and the modification enhanced their antibacterial and anti-inflammatory properties in vitro. Preclinical animal studies showed that the BACs can rapidly regenerate the epithelium and restore vision within a month. After 3 months, the BACs were gradually filled with epithelial, stromal, and neuronal cells, and after 6 months, their transparency and histology were almost normal. In addition, side effects such as corneal neovascularization, conjunctival hyperemia, and ciliary body hyperemia rarely occur in vivo. Therefore, these BACs show promise for clinical application for the treatment of infectious corneal ulcers and as a temporary covering for corneal perforations to achieve the more time.",2023,Bioactive materials,10.1016/j.bioactmat.2023.07.005,B3_stroma,1,Include,,multiple_layers,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0704,37633325,Transforming growth factor beta-3 localization in the corneal response to epithelial-stromal injury and effects on corneal fibroblast transition to myofibroblasts.,"The purpose of this study was to evaluate the localization of TGF beta-3 in situ in unwounded rabbit corneas and corneas that had epithelial-stromal injuries produced by photorefractive keratectomy (PRK) in rabbits and to evaluate the in vitro effects of TGF beta-3 compared to TGF beta-1 on alpha-smooth muscle actin (α-SMA) protein expression and myofibroblast development in corneal fibroblasts. Forty-eight New Zealand white rabbits underwent either -3 diopter (D) or -9D PRK and were studied from one to eight weeks (four corneas in each group at each time point) after surgery with immunohistochemistry for TGF beta-3, laminin alpha-5, and alpha-smooth muscle actin (α-SMA). Rabbit corneal fibroblasts were treated with activated TGF beta-1 and/or TGF beta-3 at different concentrations and duration of exposure and studied with immunocytochemistry for myofibroblast development and the expression of α-SMA using Jess automated Western blotting. TGF beta-3 was detected at high levels in the stroma of unwounded corneas and corneas at one to eight weeks after -3D or -9D PRK, as well as in the epithelium and epithelial basement membrane (EBM). No difference was noted between corneas that healed with and without myofibroblast-mediated fibrosis, although TGF beta-3 was commonly associated with myofibroblasts. TGF beta-3 effects on corneal fibroblasts in vitro were similar to TGF beta-1 in stimulating transition to α-SMA-positive myofibroblasts and promoting α-SMA protein expression. The corneal stromal localization pattern of TGF beta-3 protein in unwounded corneas and corneas after epithelial-stromal injury was found to be higher and different from TGF beta-1 and TGF beta-2 reported in previous studies. TGF beta-3 had similar effects to TGF beta-1 in driving myofibroblast development and α-SMA expression in corneal fibroblasts cultured in medium with 1% fetal bovine serum.",2023,Experimental eye research,10.1016/j.exer.2023.109631,B3_stroma,1,Uncertain,,multiple_layers,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0705,37669162,Protocol for isolating human BCAM-positive corneal progenitor cells by flow cytometry and cell sorting.,"BCAM-positive basal limbal epithelial cells are an early transit-amplifying cell population (TAC) capable of holoclone formation and corneal epithelial differentiation. Here, we present a protocol for isolating BCAM-positive cells from human donor corneas by flow cytometry and cell sorting. We describe steps for cell dissection and dissociation, antibody staining, and flow cytometry. We then detail procedures for culturing the purified BCAM-positive and BCAM-negative cells for holoclone and cell sheet formation assays to study the factors that regulate corneal regeneration. For complete details on the use and execution of this protocol, please refer to Sasamoto et al.(1).",2023,STAR protocols,10.1016/j.xpro.2023.102503,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0706,37669915,3D Bioprinting of Acellular Corneal Stromal Scaffolds with a Low Cost Modified 3D Printer: A Feasibility Study.,"PURPOSE: Loss of corneal transparency is one of the major causes of visual loss, generating a considerable health and economic burden globally. Corneal transplantation is the leading treatment procedure, where the diseased cornea is replaced by donated corneal tissue. Despite the rise of cornea donations in the past decade, there is still a huge gap between cornea supply and demand worldwide. 3D bioprinting is an emerging technology that can be used to fabricate tissue equivalents that resemble the native tissue, which holds great potential for corneal tissue engineering application. This study evaluates the manufacturability of 3D bioprinted acellular corneal grafts using low-cost equipment and software, not necessarily designed for bioprinting applications. This approach allows access to 3D printed structures where commercial 3D bioprinters are cost prohibitive and not readily accessible to researchers and clinicians. METHODS: Two extrusion-based methods were used to 3D print acellular corneal stromal scaffolds with collagen, alginate, and alginate-gelatin composite bioinks from a digital corneal model. Compression testing was used to determine moduli. RESULTS: The printed model was visually transparent with tunable mechanical properties. The model had central radius of curvature of 7.4 mm, diameter of 13.2 mm, and central thickness of 0.4 mm. The compressive secant modulus of the material was 23.7 ± 1.7 kPa at 20% strain. 3D printing into a concave mold had reliability advantages over printing into a convex mold. CONCLUSIONS: The printed corneal models exhibited visible transparency and a dome shape, demonstrating the potential of this process for the preparation of acellular partial thickness corneal replacements. The modified printing process presented a low-cost option for corneal bioprinting.",2023,Current eye research,10.1080/02713683.2023.2251172,B3_stroma;D3_full_thickness_multilayer,2,Include,,stroma,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0707,37702586,Long-Term Outcome After Bilateral Descemet Membrane Endothelial Keratoplasty for Fuchs Endothelial Corneal Dystrophy.,"PURPOSE: The aim of this study was to assess the long-term clinical outcome, complications, and graft survival of bilateral Descemet membrane endothelial keratoplasty (DMEK) in patients with Fuchs endothelial corneal dystrophy. METHODS: This was a retrospective cohort study of 181 patients (362 eyes) with sequential bilateral DMEK for Fuchs endothelial corneal dystrophy. Clinical outcomes were assessed up to 5 years postoperatively. Outcome measures were best-corrected visual acuity, pachymetry, endothelial cell density, graft survival, and complication rates. RESULTS: Contralateral DMEK was performed on average 15 ± 11 months (range: 2-60 months) after the first eye. From 1 until 5 years after DMEK, best-corrected visual acuity, pachymetry, endothelial cell density, and graft survival did not differ between the first and second eyes (all P > 0.05). Graft detachment occurred in 67 eyes (19% [18% first eyes, 19% second eyes], 6% bilateral), graft rejection in 9 eyes (3% [3% first eyes, 2% second eyes], 1% bilateral), glaucoma in 25 eyes (7% [8% first eyes, 6% second eyes], 2% bilateral), and graft failure in 22 eyes (6% [4% first eye, 8% second eye], 2% bilateral). All differences were not significant (all P > 0.05). Five-year graft survival rates were comparable for first and second eyes (0.95 and 0.92, respectively; P = 0.15). CONCLUSIONS: Clinical outcomes after bilateral DMEK are similar in both eyes and sustainable in the longer term. Within the first 5 years, the same complication may rarely occur in the contralateral eye.",2024,Cornea,10.1097/ICO.0000000000003379,C4_endothelium,1,Exclude,General ophthalmology/no engineering content,endothelium,,"Corrected exclude: routine clinical/surgical keratoplasty, DMEK/DSAEK/DALK, imaging, outcome, or complication paper without clear biomaterial/scaffold/tissue-engineering construct relevance."
PUBMED_0708,37721301,Chitosan-based thermosensitive hydrogel with long-term release of murine nerve growth factor for neurotrophic keratopathy.,"Neurotrophic keratopathy is a persistent defect of the corneal epithelium, with or without stromal ulceration, due to corneal nerve deficiency caused by a variety of etiologies. The treatment options for neurotrophic keratopathy are limited. In this study, an ophthalmic solution was constructed from a chitosan-based thermosensitive hydrogel with long-term release of murine nerve growth factor (CTH-mNGF). Its effectiveness was evaluated in corneal denervation (CD) mice and patients with neurotrophic keratopathy. In the preclinical setting, CTH-mNGF was assessed in a murine corneal denervation model. CTH-mNGF was transparent, thermosensitive, and ensured sustained release of mNGF for over 20 hours on the ocular surface, maintaining the local mNGF concentration around 1300 pg/mL in vivo. Corneal denervation mice treated with CTH-mNGF for 10 days showed a significant increase in corneal nerve area and total corneal nerve length compared with non-treated and CTH treated mice. A subsequent clinical trial of CTH-mNGF was conducted in patients with stage 2 or 3 neurotrophic keratopathy. Patients received topical CTH-mNGF twice daily for 8 weeks. Fluorescein sodium images, Schirmer's test, intraocular pressure, Cochet-Bonnet corneal perception test, and best corrected visual acuity were evaluated. In total, six patients (total of seven eyes) diagnosed with neurotrophic keratopathy were enrolled. After 8 weeks of CTH-mNGF treatment, all participants showed a decreased area of corneal epithelial defect, as stained by fluorescence. Overall, six out of seven eyes had fluorescence staining scores < 5. Moreover, best corrected visual acuity, intraocular pressure, Schirmer's test and Cochet-Bonnet corneal perception test results showed no significant improvement. An increase in corneal nerve density was observed by in vivo confocal microscopy after 8 weeks of CTH-mNGF treatment in three out of seven eyes. This study demonstrates that CTH-mNGF is transparent, thermosensitive, and has sustained-release properties. Its effectiveness in healing corneal epithelial defects in all eyes with neurotrophic keratopathy suggests CTH-mNGF has promising application prospects in the treatment of neurotrophic keratopathy, being convenient and cost effective.",2024,Neural regeneration research,10.4103/1673-5374.380908,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0709,37731910,"Optimization and evaluation of oxygen-plasma-modified, aligned, poly (Є-caprolactone) and silk fibroin nanofibrous scaffold for corneal stromal regeneration.","The shortage of human donor corneas for transplantation necessitates the exploration of tissue engineering approaches to develop corneal substitutes. However, these substitutes must possess the necessary strength, transparency, and ability to regulate cell behaviour before they can be used in patients. In this study, we investigated the effectiveness of an oxygen plasma surface-modified poly-ε-caprolactone (PCL) combined with silk fibroin (SF) nanofibrous scaffold for corneal stromal regeneration. To fabricate the electrospun scaffolds, PCL and SF blends were used on a rotating mandrel. The optimization of the blend aimed to replicate the structural and functional properties of the human cornea, focusing on nanofibre alignment, mechanical characteristics, and in vitro cytocompatibility with human corneal stromal keratocytes. Surface modification of the scaffold resulted in improved transparency and enhanced cell interaction. Based on the evaluation, a composite nanofibrous scaffold with a 1:1 blend of PCL and SF was selected for a more comprehensive analysis. The biological response of keratocytes to the scaffold was assessed through cellular adhesion, proliferation, cytoskeletal organization, gene expression, and immunocytochemical staining. The scaffold facilitated the adhesion of corneal stromal cells, supporting cell proliferation, maintaining normal cytoskeletal organization, and promoting increased expression of genes associated with healthy corneal stromal keratocytes. These findings highlight the potential of a surface-modified PCL/SF blend (1:1) as a promising scaffolding material for corneal stromal regeneration. The developed scaffold not only demonstrated favourable biological interactions with corneal stromal cells but also exhibited characteristics aligned with the requirements for successful corneal tissue engineering. Further research and refinement of these constructs could lead to significant advancements in addressing the shortage of corneas for transplantation, ultimately improving the treatment outcomes for patients in need.",2023,Biomaterials and biosystems,10.1016/j.bbiosy.2023.100083,B3_stroma;D3_full_thickness_multilayer,2,Include,,stroma,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0710,37747759,Development of a Fully Synthetic Corneal Stromal Construct via Supramolecular Hydrogel Engineering.,"Recent advances in the field of ophthalmology show great potential in the design of bioengineered constructs to mimic the corneal stroma. Hydrogels based on synthetic supramolecular polymers, are attractive synthetic mimics of the natural highly hydrated corneal stroma. Here, a fully synthetic corneal stromal construct is developed via engineering of an injectable supramolecular hydrogel based on ureido-pyrimidinone (UPy) moieties. The hydrogel displays a dynamic and tunable behavior, which allows for control of biochemical and mechanical cues. Two hydrogels are developed, a fully synthetic hydrogel functionalized with a bioactive cyclic arginine-glycine-aspartate UPy (UPy-cRGD) additive, and a hybrid hydrogel based on UPy-moieties mixed with collagen type I fibers. Both hydrogels supported cell encapsulation and associated cellular deposition of extracellular matrix (ECM) proteins after 21 days. Excitingly, the hydrogels support the activation of isolated primary keratocytes into stromal fibroblasts as well as the differentiation toward more quiescent corneal stromal keratocytes, demonstrated by their characteristic long dendritic protrusions and a substantially diminished cytokine secretion. Furthermore, cells survive shear stresses during an injectability test. Together, these findings highlight the development of an injectable supramolecular hydrogel as a synthetic corneal stromal microenvironment able to host primary keratocytes.",2023,Advanced healthcare materials,10.1002/adhm.202301392,B3_stroma;D3_full_thickness_multilayer,2,Include,,stroma,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
