screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0301,32578462,Optisol-GS Storage of Cultured Human Limbal Epithelial Cells at Ambient Temperature Is Superior to Hypothermic Storage.,"PURPOSE: To investigate the feasibility of using Optisol-GS as a convenient, xenogeneic-free alternative for storage of cultured human limbal epithelial cells (HLECS) for use in treatment of limbal stem cell deficiency (LSCD). In the present study, we compared storage of cultured HLEC using the conventional hypothermic Optisol-GS storage method at 4°C versus storage at 23°C (room temperature). MATERIALS AND METHODS: HLECs were cultured for three weeks on amniotic membrane (AM), transferred to polypropylene containers and stored in Optisol-GS for 4 days at 23°C and 4°C. A calcein-acetoxymethyl ester/ethidium homodimer-1 assay was used to assess viability. Morphology and phenotype were analyzed by light microscopy and immunohistochemistry, respectively. RESULTS: Expression of stem cell and proliferation markers p63, ∆Np63α, ABCG2, K19, K3, Cx43, Ki67, and PCNA was maintained at pre-storage control levels during storage at 23°C. ABCG2 and PCNA expression were both significantly altered during storage at 4°C. HLEC cell sheet viability also significantly declined following storage at 4°C. HLEC sheets stored at 4°C demonstrated extensive detachment of basal cells from the AM in sharp contrast to storage at 23°C, where attachment to the AM was maintained throughout the storage period. CONCLUSIONS: The present study demonstrates the feasibility of short-term storage of cultured HLECs in Optisol-GS, which offers a convenient standardized xenogeneic-free storage method. Storage temperature highly affected the results. Maintenance of cell viability, morphology and undifferentiated proliferative phenotype of cultured HLEC sheets favored storage at 23°C.",2020,Current eye research,10.1080/02713683.2020.1770295,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0302,32599277,Long-term outcomes of cultivated cell sheet transplantation for treating total limbal stem cell deficiency.,"PURPOSE: This study was conducted to determine the long-term outcomes of cultivated cell sheet transplantation (CCST), and to clarify risk factors that affected the outcomes. METHODS: We retrospectively analyzed the medical charts and photographs of 246 consecutive surgeries (162 eyes from 139 patients) that used CCST for treating total limbal stem cell deficiency. Deficiency types included Stevens-Johnson syndrome (SJS) or toxic epidermal necrolysis (SJS/TEN; n = 80), ocular surface burns (Burn; n = 75), ocular cicatricial pemphigoid (OCP) or pseudo-OCP (n = 58), and others (n = 33). The methods of CCST included 103 cultivated limbal epithelial transplantations (28 autologous, 62 allogeneic, and 13 living-related relatives), and 143 cultivated oral mucosal epithelial transplantations. We analyzed the rate of successful ocular surface reconstruction, clear corneas, and best-corrected visual acuity equal to or better than 20/200. RESULTS: With a mean observation period of 357 weeks, successful ocular surface reconstruction and clear corneas at last visit were achieved in 65.1% of the patients. Corrected visual acuity equal to or better than 20/200 was achieved in 19.0% of the patients. Eyes with SJS/TEN exhibited worse outcomes compared with the Burn group. Postoperative complications included corneal ulcerations or perforations (18.3%), glaucoma (13.8%), and infections (8.5%). Multivariate analyses using the logistic mixed-effects model indicated that the presence of preoperative corneal epithelial defects was a significant risk factor for postoperative failure. CONCLUSIONS: In this series, the success rate of CCST after a mean observation period of 357 weeks was 65.1%, and preoperative epithelial defect was the most relevant risk factor.",2020,The ocular surface,10.1016/j.jtos.2020.06.005,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0303,32603022,Designer Descemet Membranes Containing PDLLA and Functionalized Gelatins as Corneal Endothelial Scaffold.,"Corneal blindness is the fourth leading cause of visual impairment. Of specific interest is blindness due to a dysfunctional corneal endothelium which can only be treated by transplanting healthy tissue from a deceased donor. Unfortunately, corneal supply does not meet the demand with only one donor for every 70 patients. Therefore, there is a huge interest in tissue engineering of grafts consisting of an ultra-thin scaffold seeded with cultured endothelial cells. The present research describes the fabrication of such artificial Descemet membranes based on the combination of a biodegradable amorphous polyester (poly (d,l-lactic acid)) and crosslinkable gelatins. Four different crosslinkable gelatin derivatives are compared in terms of processing, membrane quality, and function, as well as biological performance in the presence of corneal endothelial cells. The membranes are fabricated through multi-step spincoating, including a sacrificial layer to allow for straightforward membrane detachment after production. As a consequence, ultrathin (<1 µm), highly transparent (>90%), semi-permeable membranes could be obtained with high biological potential. The membranes supported the characteristic morphology and correct phenotype of corneal endothelial cells while exhibiting similar proliferation rates as the positive control. As a consequence, the proposed membranes prove to be a promising synthetic alternative to donor tissue.",2020,Advanced healthcare materials,10.1002/adhm.202000760,C4_endothelium,1,Include,,endothelium,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0304,32622067,Evaluation of reconstructed human corneal endothelium sheets made with porcine Descemet's membrane in vitro and in vivo.,"PURPOSE: To identify the feasibility of reconstructing corneal endothelial sheets by seeding non-infected monoclonal human corneal endothelial cells (HCECs) onto porcine Descemet's membrane (DM) and verifying the function in vitro and in vivo. METHODS: Denuded porcine DM was decellularized for haematoxylin and eosin staining, and DNA was removed via incubation with ethylene glycol diglycidyl ether (EGDE). The physical properties of the incubated DMs were evaluated and compared to those of unincubated DMs. The non-infected monoclonal HCECs were examined by chromosome analysis and the cell proliferation was evaluated by BrdU-labelling. Then HCECs at passage 30 were then seeded on the DM and cultured for approximately 5 days. The cell growth, density and expression of the sodium-potassium adenosine triphosphatase (Na(+)/K(+)-ATPase), the tight-junction-associated protein zonula occludens (ZO-1) and acetylated alpha tubulin were examined by electron microscopy and immunocytochemistry to compare HCECs cultivated on porcine DM and those cultured in vitro. Cells on the reconstructed HCEC sheets were labeled with DiI, and the sheets were subsequently transplanted into cat eyes via DM endothelial keratoplasty (DMEK). The corneal transparency, thickness, anterior segment, and HCEC density were monitored in vivo, and the corneal endothelial cell morphology and histological structure were examined ex vivo 98 days after surgery. RESULTS: No significant differences were observed in the elongation at break of the DMs and the thickness of the DMs incubated with EGDE compared to those of the unincubated DMs (P > 0.05). Results of chromosome analysis shown the number of the HCEC cell line was still 46 and no abnormal chromosome structure was found. BrdU-labelling shown the HCECs stopped proliferating after 5 days and the cells formed a single layer. The cells transferred to porcine DM formed tight connections with the substrate and generated layers of hexagonal cells on day 5. Adjacent cells cultivated on DM were closely attached to each other, tightly adhered to the porcine DM and expressed the Na(+)/K(+)-ATPase, ZO-1 protein and acetylated alpha tubulin, as did HCECs cultured in vitro. In addition, the HCEC density on DMs was 3020.14 ± 52.30 cells/mm(2). After surgery, the corneas gradually became transparent, and the thickness decreased to 525.33 ± 56.23 μm at day 98 after the transplantation, while the control corneas showed consistent oedema during the monitoring period. The HCEC density was 2521.60 ± 78.24 cells/mm(2) in vivo 98 days after transplantation. The histological results showed that the DiI-labeled cells were dense in the transplanted area and had a hexagonal or polygonal morphology and a normal ultrastructure; adjacent cells were closely attached to each other and tightly adhered to the porcine DM. CONCLUSIONS: Seeding non-infected monoclonal HCECs on porcine DM could reconstruct functional corneal endothelial sheets. These results may help uncover new applications for tissue-engineered endothelium in endothelial keratoplasty.",2020,Experimental eye research,10.1016/j.exer.2020.108125,C4_endothelium,1,Include,,endothelium,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0305,32624364,The morphology of corneal endothelial cells in long term soft contact lens wearers in Kuala Lumpur.,"PURPOSE: To analyse and compare the alterations in corneal endothelium morphology induced by different materials and durations of wearing soft contact lenses (CL) among young adults living in Kuala Lumpur. METHODS: Healthy soft CL wearers were invited to participate in this study. Visual acuity (VA) was measured using the Snellen chart, and subjective refraction was performed using cross-cylinder technique. Standard ocular assessments were conducted using a slit lamp biomicroscope and morphology of corneal endothelial cells (endothelial cell density, ECD, coefficient variation, COV, hexagonality, HEX and central corneal thickness, CCT) were evaluated using a non-contact specular microscope. Statistical analysis was conducted using ANOVA and data from the right eye only is included. RESULTS: A total of 72 subjects (32 SiHy and 40 HCL wearers) and 24 non-CL wearers (control) participated in this study. The gender distribution for study subjects was 13 males and 59 females, with a mean age 22.15 ± 1.84 years old. The mean refraction was -1.86 ± 1.25DS. The duration of wearing CL ranged from 1 to 9 years. Subjects were later divided into 2 groups following duration of CL wear: Group 1 (<5 years) and Group 2 (≥5 years) for analysis purposes. Statistical analysis showed significant alterations in ECD, COV and HEX of CL wearers (p < 0.05), with more changes found in HCL and Group 2 wearers. No significant change was found in CCT. CONCLUSION: This study concludes that soft CL wear induced alterations in the morphology of corneal endothelial cells. Contact lens material and duration of CL wear (in years) are factors that affect the alterations. Optometrists are recommended to regularly evaluate the morphology of corneal endothelial cells in CL wearers and provide necessary intervention when required.",2021,Contact lens & anterior eye : the journal of the British Contact Lens Association,10.1016/j.clae.2020.06.007,C4_endothelium,1,Exclude,General ophthalmology/no engineering content,endothelium,,"Corrected exclude: routine clinical/surgical keratoplasty, DMEK/DSAEK/DALK, imaging, outcome, or complication paper without clear biomaterial/scaffold/tissue-engineering construct relevance."
PUBMED_0306,32632151,Risk factors for endothelial cell loss after Descemet membrane endothelial keratoplasty (DMEK).,"This study aimed to identify the risk factors for endothelial cell density (ECD) loss after Descemet membrane endothelial keratoplasty (DMEK) and analyse whether donor tissues from cold versus organ culture differ in terms of ECD loss after DMEK. Consecutive DMEK cases from a prospective database for Fuchs' endothelial corneal dystrophy were retrospectively analysed between 2011 and 2016 at the University of Cologne, and the possible risk factors for ECD loss, including patient-related factors, type of tamponade (air or 20% sulphur hexafluoride gas), type of surgery (triple DMEK or DMEK alone), re-bubbling, immune rejection, and donor-related factors were determined. Eight hundred and forty-one eyes were selected. There was no significant difference in the best-corrected visual acuity (logarithm of the minimal angle of resolution) and corneal thickness (P = 0.540 and P = 0.667) between groups. Immune reactions were more common in cold cultures (P = 0.019), but ECD loss (1 year after DMEK) was greater in organ cultures (38.3 ± 0.8%) than in cold cultures (34.7 ± 1.4%) (P = 0.022). Only re-bubbling was significantly associated with ECD loss (P < 0.001). Re-bubbling was found to be a key factor for ECD loss at 1 year after DMEK.",2020,Scientific reports,10.1038/s41598-020-68023-0,C4_endothelium,1,Exclude,General ophthalmology/no engineering content,endothelium,,"Corrected exclude: routine clinical/surgical keratoplasty, DMEK/DSAEK/DALK, imaging, outcome, or complication paper without clear biomaterial/scaffold/tissue-engineering construct relevance."
PUBMED_0307,32652228,Biomimetic corneal stroma using electro-compacted collagen.,"Engineering substantia propria (or stroma of cornea) that mimics the function and anatomy of natural tissue is vital for in vitro modelling and in vivo regeneration. There are, however, few examples of bioengineered biomimetic corneal stroma. Here we describe the construction of an orthogonally oriented 3D corneal stroma model (3D-CSM) using pure electro-compacted collagen (EC). EC films comprise aligned collagen fibrils and support primary human corneal stromal cells (hCSCs). Cell-laden constructs are analogous to the anatomical structure of native human cornea. The hCSCs are guided by the topographical cues provided by the aligned collagen fibrils of the EC films. Importantly, the 3D-CSM are biodegradable, highly transparent, glucose-permeable and comprise quiescent hCSCs. Gene expression analysis indicated the presence of aligned collagen fibrils is strongly coupled to downregulation of active fibroblast/myofibroblast markers α-SMA and Thy-1, with a concomitant upregulation of the dormant keratocyte marker ALDH3. The 3D-CSM represents the first example of an optimally robust biomimetic engineered corneal stroma that is constructed from pure electro-compacted collagen for cell and tissue support. The 3D-CSM is a significant advance for synthetic corneal stroma engineering, with the potential to be used for full-thickness and functional cornea replacement, as well as informing in vivo tissue regeneration. STATEMENT OF SIGNIFICANCE: This manuscript represents the first example of a robust, transparent, glucose permeable and pure collagen-based biomimetic 3D corneal stromal model (3D-CSM) constructed from pure electro-compacted collagen. The collagen fibrils of 3D-CSM are aligned and orthogonally arranged, mimicking native human corneal stroma. The alignment of collagen fibrils correlates with the direction of current applied for electro-compaction and influences human corneal stromal cell (hCSC) orientation. Moreover, 3D-CSM constructs support a corneal keratocyte phenotype; an essential requirement for modelling healthy corneal stroma. As-prepared 3D-CSM hold great promise as corneal stromal substitutes for research and translation, with the potential to be used for full-thickness cornea replacement.",2020,Acta biomaterialia,10.1016/j.actbio.2020.07.004,B3_stroma;D3_full_thickness_multilayer,2,Include,,stroma,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0308,32652796,Decellularized human corneal stromal cell sheet as a novel matrix for ocular surface reconstruction.,"The shortage of donor corneas as well as the limitations of tissue substitutes leads to the necessity to develop alternative materials for ocular surface reconstruction. Corneal surface substitutes must fulfill specific requirements such as high transparency, low immunogenicity, and mechanical stability combined with elasticity. This in vitro study evaluates a decellularized matrix secreted from human corneal fibroblasts (HCF) as an alternative material for ocular surface reconstruction. HCF from human donors were cultivated with the supplementation of vitamin C to form a stable and thick matrix. Furthermore, due to enhanced cultivation time, a three-dimensional like multilayered construct which partly mimics the complex structure of the corneal stroma could be generated. The formed human cell-based matrices (so-called cell sheets [CS]) were subsequently decellularized. The complete cell removal, collagen content, ultrastructure, and cell toxicity of the decellularized CS (DCS) as well as biomechanical properties were analyzed. Surgical feasibility was tested on enucleated porcine eyes. After decellularization and sterilization, a transparent, thick, cell free, and sterile tissue substitute resulted, which allowed expansion of limbal epithelial stem cells with no signs of cytotoxicity, and good surgical feasibility. DCS seem to be a promising new corneal tissue substitute derived from human cells without the limitation of donor material; however, future in vivo studies are necessary to further elucidate its potential for ocular surface reconstruction.",2020,Journal of tissue engineering and regenerative medicine,10.1002/term.3103,B3_stroma;D3_full_thickness_multilayer,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0309,32656620,First report of a new corneal pathogen: Phaeoacremonium parasiticum.,"Keratitis is a public health issue in developing countries and a potentially sight-threatening condition. Collagen fibrils in the corneal stroma are parallels to each other. Fundamental substance maintains the same space between collagen fibrils. That is how corneal transparency can be achieved. Any damage which can modify this structure will lead to corneal opacity and loss of vision. Fungal keratitis might appear in up to one-third of cases. Nevertheless, fungal keratitis remains poorly described and understood. Herein, we present the first ever reported case of corneal infection due to Phaeoacremonium parasiticum in a young patient. We describe the clinical and microbial characteristics, and we also discuss the use of confocal microscopy in early diagnosis of this infection.",2020,European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology,10.1007/s10096-020-03980-y,B3_stroma,1,Exclude,General ophthalmology/no engineering content,stroma,,"Corrected exclude: routine clinical/surgical keratoplasty, DMEK/DSAEK/DALK, imaging, outcome, or complication paper without clear biomaterial/scaffold/tissue-engineering construct relevance."
PUBMED_0310,32659279,Three-Year Outcomes of Tri-Folded Endothelium-In Descemet Membrane Endothelial Keratoplasty With Pull-Through Technique.,"PURPOSE: To assess the 3-year outcomes of tri-folded endothelium-in Descemet membrane endothelial keratoplasty (DMEK) using bimanual pull-through delivery technique. DESIGN: Interventional case series. METHODS: In this single-center study, we included 153 consecutive eyes that underwent DMEK for various indications (Fuchs endothelial corneal dystrophy [FECD]: n = 111; bullous keratopathy [BK]: n = 24; and failed graft: n = 18). DMEK grafts were loaded into a disposable cartridge in a tri-folded, endothelium-in configuration and delivered using bimanual pull-through technique. Main outcome measures were graft preparation and unfolding times, best spectacle-corrected visual acuity (BSCVA), endothelial cell density (ECD), and graft survival. RESULTS: Mean graft preparation time was 5.9 ± 1.1 minutes; and mean graft unfolding time was 2.9 ± 0.9 minutes. Excluding eyes with comorbidities, logarithm of minimum angle of resolution BSCVA improved significantly from baseline preoperative values of 0.92 ± 0.58 to 0.02 ± 0.07 at 1 year (P < .001) and remained stable up to 3 years. Mean postoperative ECD decreased significantly (P < .001) from eye bank values to 1,818 ± 362, 1,675 ± 372, and 1,580 ± 423 cells/mm(2) at 1, 2, and 3 years, respectively. No significant differences in ECD were observed between eyes with FECD and BK, but ECD was significantly lower in eyes with previous failed graft (P < .05). Three-year cumulative graft survival rate was significantly (P < .001) lower for eyes with previous failed graft (71%) than for FECD (97%) and BK (92%). CONCLUSIONS: Tri-folded endothelium-in DMEK requires minimal time for graft unfolding, which is the surgical step considered most challenging by corneal surgeons. Visual outcomes and complication rates are not adversely affected by the modification of the surgical technique.",2020,American journal of ophthalmology,10.1016/j.ajo.2020.07.004,C4_endothelium,1,Exclude,General ophthalmology/no engineering content,endothelium,,"Corrected exclude: routine clinical/surgical keratoplasty, DMEK/DSAEK/DALK, imaging, outcome, or complication paper without clear biomaterial/scaffold/tissue-engineering construct relevance."
